"NutsID","level_ID","region_name","year","temporary_crop_ID","tc_name_id","tc_name","tc_area","permanent_crop_ID","pc_name_id","pc_name","pc_area","labour_value","type_labour_ID","tl_name"
"18",2,Alentejo,2019,120688,10,Flowers and ornamental plants,707,90464,8,Other permanent crops,630,54381,1,Total labour force in agriculture
"18",2,Alentejo,2019,120692,11,Other temporary crops,1438,90464,8,Other permanent crops,630,54381,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102084,1,Total,2574,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102088,2,Fresh fruit plantations (excluding citrus plantations),116,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102092,3,Citrus plantations,350,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102096,4,Fruit plantations (subtropical climate zones),481,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102100,5,Nuts plantations,97,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102104,6,Olive plantations,0,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102108,7,Vineyards,1424,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140408,1,Total,42822,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140412,2,Cereals,35,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140416,3,Dried pulses,30,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140420,4,Temporary grasses and grazings,14767,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140424,5,Fodder plants,26703,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140428,6,Potatoes,324,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140432,7,Sugarbeets,0,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140436,8,Industrial crops,5,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140440,9,Fresh vegetables,673,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140444,10,Flowers and ornamental plants,49,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"20",2,Região Autónoma dos Açores ,2019,140448,11,Other temporary crops,235,102112,8,Other permanent crops,107,10594,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107780,1,Total,2322,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107784,2,Fresh fruit plantations (excluding citrus plantations),267,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107788,3,Citrus plantations,118,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107792,4,Fruit plantations (subtropical climate zones),1076,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107796,5,Nuts plantations,123,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107800,6,Olive plantations,0,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107804,7,Vineyards,719,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148240,1,Total,2085,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148244,2,Cereals,34,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148248,3,Dried pulses,0,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148252,4,Temporary grasses and grazings,7,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148256,5,Fodder plants,77,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148260,6,Potatoes,473,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148264,7,Sugarbeets,0,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148268,8,Industrial crops,180,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148272,9,Fresh vegetables,814,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148276,10,Flowers and ornamental plants,45,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
"30",2,Região Autónoma da Madeira ,2019,148280,11,Other temporary crops,456,107808,8,Other permanent crops,19,10678,1,Total labour force in agriculture
